# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
init_time,track_id,sample,valid_time,lead_time,lead_time_hours,lat,lon,minimum_sea_level_pressure_hpa,maximum_sustained_wind_speed_knots
2026-08-12 18:00:00,AL922026,-1,2026-08-12 18:00:00,0 days 00:00:00,0,10.5,-39.75,1009.4,26.8
2026-08-12 18:00:00,AL922026,-1,2026-08-13 00:00:00,0 days 06:00:00,6,10.71,-40.18,1009.2,27.2
2026-08-12 18:00:00,AL922026,-1,2026-08-13 06:00:00,0 days 12:00:00,12,10.91,-40.6,1009.0,27.5
2026-08-12 18:00:00,AL922026,-1,2026-08-13 12:00:00,0 days 18:00:00,18,11.05,-39.07,1009.2,27.2
2026-08-12 18:00:00,AL922026,-1,2026-08-13 18:00:00,1 days 00:00:00,24,11.19,-37.54,1009.3,26.8
2026-08-12 18:00:00,AL922026,-1,2026-08-14 00:00:00,1 days 06:00:00,30,11.22,-36.35,1009.3,26.8
2026-08-12 18:00:00,AL922026,-1,2026-08-14 06:00:00,1 days 12:00:00,36,11.24,-35.18,1009.3,26.9
2026-08-12 18:00:00,AL922026,-1,2026-08-14 12:00:00,1 days 18:00:00,42,11.18,-35.5,1009.2,27.1
2026-08-12 18:00:00,AL922026,-1,2026-08-14 18:00:00,2 days 00:00:00,48,11.12,-35.81,1009.1,27.3
2026-08-12 18:00:00,AL922026,-1,2026-08-15 00:00:00,2 days 06:00:00,54,11.11,-37.21,1008.6,28.4
2026-08-12 18:00:00,AL922026,-1,2026-08-15 06:00:00,2 days 12:00:00,60,11.06,-38.47,1008.2,29.1
2026-08-12 18:00:00,CP012026,-1,2026-08-12 18:00:00,0 days 00:00:00,0,13.75,-143.0,1003.2,38.3
2026-08-12 18:00:00,CP012026,-1,2026-08-13 00:00:00,0 days 06:00:00,6,14.12,-143.15,1002.7,39.1
2026-08-12 18:00:00,CP012026,-1,2026-08-13 06:00:00,0 days 12:00:00,12,14.49,-143.3,1002.3,39.8
2026-08-12 18:00:00,CP012026,-1,2026-08-13 12:00:00,0 days 18:00:00,18,15.07,-144.18,1002.0,40.2
2026-08-12 18:00:00,CP012026,-1,2026-08-13 18:00:00,1 days 00:00:00,24,15.65,-145.07,1001.8,40.6
2026-08-12 18:00:00,CP012026,-1,2026-08-14 00:00:00,1 days 06:00:00,30,15.91,-146.11,1001.7,40.8
2026-08-12 18:00:00,CP012026,-1,2026-08-14 06:00:00,1 days 12:00:00,36,16.16,-147.14,1001.6,40.9
2026-08-12 18:00:00,CP012026,-1,2026-08-14 12:00:00,1 days 18:00:00,42,16.37,-148.47,1001.5,41.1
2026-08-12 18:00:00,CP012026,-1,2026-08-14 18:00:00,2 days 00:00:00,48,16.58,-149.81,1001.4,41.2
2026-08-12 18:00:00,CP012026,-1,2026-08-15 00:00:00,2 days 06:00:00,54,16.92,-151.35,1000.8,42.2
2026-08-12 18:00:00,CP012026,-1,2026-08-15 06:00:00,2 days 12:00:00,60,17.24,-152.53,1000.4,42.9
2026-08-12 18:00:00,CP012026,-1,2026-08-15 12:00:00,2 days 18:00:00,66,17.49,-153.7,998.8,45.5
2026-08-12 18:00:00,CP012026,-1,2026-08-15 18:00:00,3 days 00:00:00,72,17.73,-154.88,997.1,48.0
2026-08-12 18:00:00,CP012026,-1,2026-08-16 00:00:00,3 days 06:00:00,78,18.45,-156.11,998.1,46.5
2026-08-12 18:00:00,CP012026,-1,2026-08-16 06:00:00,3 days 12:00:00,84,19.16,-157.34,999.1,45.0
2026-08-12 18:00:00,CP012026,-1,2026-08-16 12:00:00,3 days 18:00:00,90,19.81,-158.98,999.6,44.1
2026-08-12 18:00:00,CP012026,-1,2026-08-16 18:00:00,4 days 00:00:00,96,20.46,-160.6,1000.3,43.0
2026-08-12 18:00:00,CP012026,-1,2026-08-17 00:00:00,4 days 06:00:00,102,21.13,-162.15,1000.7,42.2
2026-08-12 18:00:00,CP012026,-1,2026-08-17 06:00:00,4 days 12:00:00,108,21.79,-163.68,1001.4,41.2
2026-08-12 18:00:00,CP012026,-1,2026-08-17 12:00:00,4 days 18:00:00,114,22.41,-165.07,1001.0,41.7
2026-08-12 18:00:00,CP012026,-1,2026-08-17 18:00:00,5 days 00:00:00,120,23.02,-166.49,1000.7,42.3
2026-08-12 18:00:00,CP012026,-1,2026-08-18 00:00:00,5 days 06:00:00,126,23.76,-167.63,1000.1,43.2
2026-08-12 18:00:00,CP012026,-1,2026-08-18 06:00:00,5 days 12:00:00,132,24.49,-168.78,999.6,44.1
2026-08-12 18:00:00,CP012026,-1,2026-08-18 12:00:00,5 days 18:00:00,138,25.23,-169.77,998.3,46.1
2026-08-12 18:00:00,CP012026,-1,2026-08-18 18:00:00,6 days 00:00:00,144,25.97,-170.77,997.0,48.1
2026-08-12 18:00:00,CP012026,-1,2026-08-19 00:00:00,6 days 06:00:00,150,26.8,-171.41,996.1,49.4
2026-08-12 18:00:00,CP012026,-1,2026-08-19 06:00:00,6 days 12:00:00,156,27.63,-172.06,995.2,50.7
2026-08-12 18:00:00,CP012026,-1,2026-08-19 12:00:00,6 days 18:00:00,162,28.52,-172.33,995.2,50.7
2026-08-12 18:00:00,CP012026,-1,2026-08-19 18:00:00,7 days 00:00:00,168,29.41,-172.6,995.1,50.8
2026-08-12 18:00:00,CP012026,-1,2026-08-20 00:00:00,7 days 06:00:00,174,30.58,-172.31,995.4,50.4
2026-08-12 18:00:00,CP012026,-1,2026-08-20 06:00:00,7 days 12:00:00,180,31.66,-172.1,996.0,49.4
2026-08-12 18:00:00,CP012026,-1,2026-08-20 12:00:00,7 days 18:00:00,186,32.17,-172.1,995.5,50.1
2026-08-12 18:00:00,CP012026,-1,2026-08-20 18:00:00,8 days 00:00:00,192,33.25,-171.58,995.4,50.1
