# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
init_time,track_id,sample,valid_time,lead_time,lead_time_hours,lat,lon,minimum_sea_level_pressure_hpa,maximum_sustained_wind_speed_knots
2026-09-02 12:00:00,EP112026,0,2026-09-02 12:00:00,0 days 00:00:00,0,18.75,-132.25,969.6,85.1
2026-09-02 12:00:00,EP112026,0,2026-09-02 18:00:00,0 days 06:00:00,6,19.0,-133.25,970.8,83.6
2026-09-02 12:00:00,EP112026,0,2026-09-03 00:00:00,0 days 12:00:00,12,19.25,-134.25,972.1,82.1
2026-09-02 12:00:00,EP112026,0,2026-09-03 06:00:00,0 days 18:00:00,18,19.38,-135.37,975.2,78.3
2026-09-02 12:00:00,EP112026,0,2026-09-03 12:00:00,1 days 00:00:00,24,19.5,-136.5,978.3,74.4
2026-09-02 12:00:00,EP112026,0,2026-09-03 18:00:00,1 days 06:00:00,30,19.75,-137.5,980.2,72.0
2026-09-02 12:00:00,EP112026,0,2026-09-04 00:00:00,1 days 12:00:00,36,20.0,-138.5,982.1,69.5
2026-09-02 12:00:00,EP112026,0,2026-09-04 06:00:00,1 days 18:00:00,42,20.25,-139.5,982.1,69.5
2026-09-02 12:00:00,EP112026,0,2026-09-04 12:00:00,2 days 00:00:00,48,20.5,-140.5,982.2,69.4
2026-09-02 12:00:00,EP112026,0,2026-09-04 18:00:00,2 days 06:00:00,54,20.75,-141.25,983.2,68.0
2026-09-02 12:00:00,EP112026,0,2026-09-05 00:00:00,2 days 12:00:00,60,21.0,-142.0,984.3,66.6
2026-09-02 12:00:00,EP112026,0,2026-09-05 06:00:00,2 days 18:00:00,66,21.38,-142.62,985.4,65.1
2026-09-02 12:00:00,EP112026,0,2026-09-05 12:00:00,3 days 00:00:00,72,21.75,-143.25,986.5,63.6
2026-09-02 12:00:00,EP112026,0,2026-09-05 18:00:00,3 days 06:00:00,78,22.13,-143.62,990.1,58.5
2026-09-02 12:00:00,EP112026,0,2026-09-06 00:00:00,3 days 12:00:00,84,22.5,-144.0,993.7,53.4
2026-09-02 12:00:00,EP112026,0,2026-09-06 06:00:00,3 days 18:00:00,90,22.88,-144.62,994.6,52.1
2026-09-02 12:00:00,EP112026,0,2026-09-06 12:00:00,4 days 00:00:00,96,23.25,-145.25,995.5,50.7
2026-09-02 12:00:00,EP112026,0,2026-09-06 18:00:00,4 days 06:00:00,102,23.38,-145.87,998.5,46.0
2026-09-02 12:00:00,EP112026,0,2026-09-07 00:00:00,4 days 12:00:00,108,23.5,-146.5,1001.4,41.3
2026-09-02 12:00:00,EP122026,0,2026-09-02 12:00:00,0 days 00:00:00,0,13.25,-152.5,975.6,77.7
2026-09-02 12:00:00,EP122026,0,2026-09-02 18:00:00,0 days 06:00:00,6,13.38,-153.5,980.1,72.0
2026-09-02 12:00:00,EP122026,0,2026-09-03 00:00:00,0 days 12:00:00,12,13.5,-154.5,984.6,66.2
2026-09-02 12:00:00,EP122026,0,2026-09-03 06:00:00,0 days 18:00:00,18,13.63,-155.75,982.5,69.0
2026-09-02 12:00:00,EP122026,0,2026-09-03 12:00:00,1 days 00:00:00,24,13.75,-157.0,980.4,71.7
2026-09-02 12:00:00,EP122026,0,2026-09-03 18:00:00,1 days 06:00:00,30,13.75,-157.75,977.6,75.3
2026-09-02 12:00:00,EP122026,0,2026-09-04 00:00:00,1 days 12:00:00,36,13.75,-158.5,974.8,78.8
2026-09-02 12:00:00,EP122026,0,2026-09-04 06:00:00,1 days 18:00:00,42,13.63,-159.13,972.4,81.6
2026-09-02 12:00:00,EP122026,0,2026-09-04 12:00:00,2 days 00:00:00,48,13.5,-159.75,970.1,84.5
2026-09-02 12:00:00,EP122026,0,2026-09-04 18:00:00,2 days 06:00:00,54,13.5,-160.62,968.2,86.7
2026-09-02 12:00:00,EP122026,0,2026-09-05 00:00:00,2 days 12:00:00,60,13.5,-161.5,966.4,88.9
2026-09-02 12:00:00,EP122026,0,2026-09-05 06:00:00,2 days 18:00:00,66,13.38,-162.25,966.9,88.3
2026-09-02 12:00:00,EP122026,0,2026-09-05 12:00:00,3 days 00:00:00,72,13.25,-163.0,967.4,87.7
2026-09-02 12:00:00,EP122026,0,2026-09-05 18:00:00,3 days 06:00:00,78,13.38,-163.62,968.9,85.9
2026-09-02 12:00:00,EP122026,0,2026-09-06 00:00:00,3 days 12:00:00,84,13.5,-164.25,970.5,84.0
2026-09-02 12:00:00,EP122026,0,2026-09-06 06:00:00,3 days 18:00:00,90,13.63,-164.62,969.7,85.0
2026-09-02 12:00:00,EP122026,0,2026-09-06 12:00:00,4 days 00:00:00,96,13.75,-165.0,968.9,86.0
2026-09-02 12:00:00,EP122026,0,2026-09-06 18:00:00,4 days 06:00:00,102,14.25,-165.5,966.9,88.3
2026-09-02 12:00:00,EP122026,0,2026-09-07 00:00:00,4 days 12:00:00,108,14.75,-166.0,964.9,90.6
2026-09-02 12:00:00,EP122026,0,2026-09-07 06:00:00,4 days 18:00:00,114,15.25,-166.25,964.6,90.9
2026-09-02 12:00:00,EP122026,0,2026-09-07 12:00:00,5 days 00:00:00,120,15.75,-166.5,964.4,91.2
2026-09-02 12:00:00,EP122026,0,2026-09-07 18:00:00,5 days 06:00:00,126,16.62,-166.5,962.5,93.3
2026-09-02 12:00:00,EP122026,0,2026-09-08 00:00:00,5 days 12:00:00,132,17.5,-166.5,960.7,95.4
2026-09-02 12:00:00,EP122026,0,2026-09-08 06:00:00,5 days 18:00:00,138,18.38,-166.62,960.7,95.5
2026-09-02 12:00:00,EP122026,0,2026-09-08 12:00:00,6 days 00:00:00,144,19.25,-166.75,960.6,95.5
