# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
init_time,track_id,sample,valid_time,lead_time,lead_time_hours,lat,lon,minimum_sea_level_pressure_hpa,maximum_sustained_wind_speed_knots
2026-08-30 18:00:00,EP112026,0,2026-08-30 18:00:00,0 days 00:00:00,0,17.25,-122.5,981.2,70.7
2026-08-30 18:00:00,EP112026,0,2026-08-31 00:00:00,0 days 06:00:00,6,17.13,-123.38,980.0,72.2
2026-08-30 18:00:00,EP112026,0,2026-08-31 06:00:00,0 days 12:00:00,12,17.0,-124.25,978.9,73.7
2026-08-30 18:00:00,EP112026,0,2026-08-31 12:00:00,0 days 18:00:00,18,17.13,-124.87,979.5,72.8
2026-08-30 18:00:00,EP112026,0,2026-08-31 18:00:00,1 days 00:00:00,24,17.25,-125.5,980.2,72.0
2026-08-30 18:00:00,EP112026,0,2026-09-01 00:00:00,1 days 06:00:00,30,17.63,-126.25,980.0,72.3
2026-08-30 18:00:00,EP112026,0,2026-09-01 06:00:00,1 days 12:00:00,36,18.0,-127.0,979.8,72.5
2026-08-30 18:00:00,EP112026,0,2026-09-01 12:00:00,1 days 18:00:00,42,18.13,-128.0,977.3,75.7
2026-08-30 18:00:00,EP112026,0,2026-09-01 18:00:00,2 days 00:00:00,48,18.25,-129.0,974.7,78.8
2026-08-30 18:00:00,EP112026,0,2026-09-02 00:00:00,2 days 06:00:00,54,18.5,-130.0,975.2,78.3
2026-08-30 18:00:00,EP112026,0,2026-09-02 06:00:00,2 days 12:00:00,60,18.75,-131.0,975.6,77.8
2026-08-30 18:00:00,EP112026,0,2026-09-02 12:00:00,2 days 18:00:00,66,18.88,-131.75,977.4,75.5
2026-08-30 18:00:00,EP112026,0,2026-09-02 18:00:00,3 days 00:00:00,72,19.0,-132.5,979.3,73.1
2026-08-30 18:00:00,EP112026,0,2026-09-03 00:00:00,3 days 06:00:00,78,19.13,-133.5,981.0,70.9
2026-08-30 18:00:00,EP112026,0,2026-09-03 06:00:00,3 days 12:00:00,84,19.25,-134.5,982.7,68.7
2026-08-30 18:00:00,EP112026,0,2026-09-03 12:00:00,3 days 18:00:00,90,19.38,-135.5,983.8,67.2
2026-08-30 18:00:00,EP112026,0,2026-09-03 18:00:00,4 days 00:00:00,96,19.5,-136.5,984.9,65.8
2026-08-30 18:00:00,EP112026,0,2026-09-04 00:00:00,4 days 06:00:00,102,19.63,-137.5,986.2,64.1
2026-08-30 18:00:00,EP112026,0,2026-09-04 06:00:00,4 days 12:00:00,108,19.75,-138.5,987.4,62.4
2026-08-30 18:00:00,EP112026,0,2026-09-04 12:00:00,4 days 18:00:00,114,19.75,-139.63,983.8,67.2
2026-08-30 18:00:00,EP112026,0,2026-09-04 18:00:00,5 days 00:00:00,120,19.75,-140.75,980.1,72.1
2026-08-30 18:00:00,EP112026,0,2026-09-05 00:00:00,5 days 06:00:00,126,19.88,-141.62,984.0,66.9
2026-08-30 18:00:00,EP112026,0,2026-09-05 06:00:00,5 days 12:00:00,132,20.0,-142.5,987.8,61.8
2026-08-30 18:00:00,EP112026,0,2026-09-05 12:00:00,5 days 18:00:00,138,20.25,-143.37,988.8,60.4
2026-08-30 18:00:00,EP112026,0,2026-09-05 18:00:00,6 days 00:00:00,144,20.5,-144.25,989.8,59.1
2026-08-30 18:00:00,EP112026,0,2026-09-06 00:00:00,6 days 06:00:00,150,20.75,-144.5,991.5,56.5
2026-08-30 18:00:00,EP112026,0,2026-09-06 06:00:00,6 days 12:00:00,156,21.0,-144.75,993.3,54.0
2026-08-30 18:00:00,EP112026,0,2026-09-06 12:00:00,6 days 18:00:00,162,21.38,-145.5,993.0,54.4
2026-08-30 18:00:00,EP112026,0,2026-09-06 18:00:00,7 days 00:00:00,168,21.75,-146.25,992.7,54.9
2026-08-30 18:00:00,EP112026,0,2026-09-07 00:00:00,7 days 06:00:00,174,21.88,-146.5,996.0,49.8
2026-08-30 18:00:00,EP112026,0,2026-09-07 06:00:00,7 days 12:00:00,180,22.0,-146.75,999.4,44.7
2026-08-30 18:00:00,EP112026,0,2026-09-07 12:00:00,7 days 18:00:00,186,22.25,-147.0,1001.2,41.6
2026-08-30 18:00:00,EP112026,0,2026-09-07 18:00:00,8 days 00:00:00,192,22.5,-147.25,1003.0,38.6
2026-08-30 18:00:00,EP112026,0,2026-09-08 00:00:00,8 days 06:00:00,198,22.5,-140.99,1002.5,39.5
2026-08-30 18:00:00,EP112026,0,2026-09-08 06:00:00,8 days 12:00:00,204,22.25,-134.75,1001.9,40.5
2026-08-30 18:00:00,EP112026,0,2026-09-08 12:00:00,8 days 18:00:00,210,22.76,-136.24,1003.0,38.7
2026-08-30 18:00:00,EP112026,0,2026-09-08 18:00:00,9 days 00:00:00,216,23.25,-137.75,1004.0,36.8
2026-08-30 18:00:00,EP112026,0,2026-09-09 00:00:00,9 days 06:00:00,222,23.76,-139.12,1004.4,36.2
2026-08-30 18:00:00,EP112026,0,2026-09-09 06:00:00,9 days 12:00:00,228,24.25,-140.5,1004.7,35.6
2026-08-30 18:00:00,EP112026,0,2026-09-09 12:00:00,9 days 18:00:00,234,24.88,-141.99,1006.4,32.5
2026-08-30 18:00:00,EP112026,0,2026-09-09 18:00:00,10 days 00:00:00,240,25.5,-143.5,1008.1,29.3
2026-08-30 18:00:00,EP112026,0,2026-09-10 00:00:00,10 days 06:00:00,246,26.13,-144.74,1009.3,26.8
2026-08-30 18:00:00,EP112026,0,2026-09-10 06:00:00,10 days 12:00:00,252,26.75,-146.0,1010.6,24.3
2026-08-30 18:00:00,EP122026,0,2026-08-30 18:00:00,0 days 00:00:00,0,13.0,-141.75,996.6,49.0
2026-08-30 18:00:00,EP122026,0,2026-08-31 00:00:00,0 days 06:00:00,6,12.88,-142.63,998.7,45.7
2026-08-30 18:00:00,EP122026,0,2026-08-31 06:00:00,0 days 12:00:00,12,12.75,-143.5,1000.7,42.5
2026-08-30 18:00:00,EP122026,0,2026-08-31 12:00:00,0 days 18:00:00,18,12.63,-145.0,999.2,45.0
2026-08-30 18:00:00,EP122026,0,2026-08-31 18:00:00,1 days 00:00:00,24,12.5,-146.5,997.6,47.4
2026-08-30 18:00:00,EP122026,0,2026-09-01 00:00:00,1 days 06:00:00,30,12.5,-147.5,997.3,48.0
2026-08-30 18:00:00,EP122026,0,2026-09-01 06:00:00,1 days 12:00:00,36,12.5,-148.5,996.9,48.5
2026-08-30 18:00:00,EP122026,0,2026-09-01 12:00:00,1 days 18:00:00,42,12.63,-149.37,995.5,50.6
2026-08-30 18:00:00,EP122026,0,2026-09-01 18:00:00,2 days 00:00:00,48,12.75,-150.25,994.1,52.7
2026-08-30 18:00:00,EP122026,0,2026-09-02 00:00:00,2 days 06:00:00,54,12.88,-151.12,992.1,55.7
2026-08-30 18:00:00,EP122026,0,2026-09-02 06:00:00,2 days 12:00:00,60,13.0,-152.0,990.0,58.7
2026-08-30 18:00:00,EP122026,0,2026-09-02 12:00:00,2 days 18:00:00,66,13.0,-152.62,986.5,63.5
2026-08-30 18:00:00,EP122026,0,2026-09-02 18:00:00,3 days 00:00:00,72,13.0,-153.25,983.1,68.2
2026-08-30 18:00:00,EP122026,0,2026-09-03 00:00:00,3 days 06:00:00,78,13.13,-154.25,982.2,69.4
2026-08-30 18:00:00,EP122026,0,2026-09-03 06:00:00,3 days 12:00:00,84,13.25,-155.25,981.3,70.5
2026-08-30 18:00:00,EP122026,0,2026-09-03 12:00:00,3 days 18:00:00,90,13.38,-156.0,981.9,69.7
2026-08-30 18:00:00,EP122026,0,2026-09-03 18:00:00,4 days 00:00:00,96,13.5,-156.75,982.6,68.9
2026-08-30 18:00:00,EP122026,0,2026-09-04 00:00:00,4 days 06:00:00,102,13.75,-157.37,980.0,72.2
2026-08-30 18:00:00,EP122026,0,2026-09-04 06:00:00,4 days 12:00:00,108,14.0,-158.0,977.4,75.5
2026-08-30 18:00:00,EP122026,0,2026-09-04 12:00:00,4 days 18:00:00,114,14.0,-158.5,977.0,76.0
2026-08-30 18:00:00,EP122026,0,2026-09-04 18:00:00,5 days 00:00:00,120,14.0,-159.0,976.6,76.5
2026-08-30 18:00:00,EP122026,0,2026-09-05 00:00:00,5 days 06:00:00,126,14.0,-159.5,974.9,78.7
2026-08-30 18:00:00,EP122026,0,2026-09-05 06:00:00,5 days 12:00:00,132,14.0,-160.0,973.1,80.8
2026-08-30 18:00:00,EP122026,0,2026-09-05 12:00:00,5 days 18:00:00,138,14.13,-160.37,975.1,78.3
2026-08-30 18:00:00,EP122026,0,2026-09-05 18:00:00,6 days 00:00:00,144,14.25,-160.75,977.1,75.9
2026-08-30 18:00:00,EP122026,0,2026-09-06 00:00:00,6 days 06:00:00,150,14.63,-161.12,972.2,81.9
2026-08-30 18:00:00,EP122026,0,2026-09-06 06:00:00,6 days 12:00:00,156,15.0,-161.5,967.2,87.9
2026-08-30 18:00:00,EP122026,0,2026-09-06 12:00:00,6 days 18:00:00,162,15.25,-162.25,969.0,85.7
2026-08-30 18:00:00,EP122026,0,2026-09-06 18:00:00,7 days 00:00:00,168,15.5,-163.0,970.9,83.6
2026-08-30 18:00:00,EP122026,0,2026-09-07 00:00:00,7 days 06:00:00,174,15.88,-163.5,969.0,85.8
2026-08-30 18:00:00,EP122026,0,2026-09-07 06:00:00,7 days 12:00:00,180,16.25,-164.0,967.1,88.1
2026-08-30 18:00:00,EP122026,0,2026-09-07 12:00:00,7 days 18:00:00,186,16.5,-164.5,967.8,87.3
2026-08-30 18:00:00,EP122026,0,2026-09-07 18:00:00,8 days 00:00:00,192,16.75,-165.0,968.5,86.5
2026-08-30 18:00:00,EP122026,0,2026-09-08 00:00:00,8 days 06:00:00,198,17.25,-165.5,963.1,92.6
2026-08-30 18:00:00,EP122026,0,2026-09-08 06:00:00,8 days 12:00:00,204,17.75,-166.0,957.7,98.8
2026-08-30 18:00:00,EP122026,0,2026-09-08 12:00:00,8 days 18:00:00,210,17.88,-166.5,958.4,98.0
2026-08-30 18:00:00,EP122026,0,2026-09-08 18:00:00,9 days 00:00:00,216,18.0,-167.0,959.2,97.2
2026-08-30 18:00:00,EP122026,0,2026-09-09 00:00:00,9 days 06:00:00,222,18.38,-167.37,957.9,98.6
2026-08-30 18:00:00,EP122026,0,2026-09-09 06:00:00,9 days 12:00:00,228,18.75,-167.75,956.6,100.0
2026-08-30 18:00:00,EP122026,0,2026-09-09 12:00:00,9 days 18:00:00,234,19.13,-168.25,955.5,101.2
2026-08-30 18:00:00,EP122026,0,2026-09-09 18:00:00,10 days 00:00:00,240,19.5,-168.75,954.4,102.4
2026-08-30 18:00:00,EP122026,0,2026-09-10 00:00:00,10 days 06:00:00,246,20.0,-169.37,957.2,99.3
2026-08-30 18:00:00,EP122026,0,2026-09-10 06:00:00,10 days 12:00:00,252,20.5,-170.0,960.0,96.2
2026-08-30 18:00:00,EP122026,0,2026-09-10 12:00:00,10 days 18:00:00,258,20.75,-171.0,959.7,96.6
2026-08-30 18:00:00,EP122026,0,2026-09-10 18:00:00,11 days 00:00:00,264,21.0,-172.0,959.3,97.0
2026-08-30 18:00:00,EP122026,0,2026-09-11 00:00:00,11 days 06:00:00,270,21.13,-173.0,961.8,94.1
2026-08-30 18:00:00,EP122026,0,2026-09-11 06:00:00,11 days 12:00:00,276,21.25,-174.0,964.4,91.2
2026-08-30 18:00:00,EP122026,0,2026-09-11 12:00:00,11 days 18:00:00,282,21.5,-175.0,964.6,90.9
2026-08-30 18:00:00,EP122026,0,2026-09-11 18:00:00,12 days 00:00:00,288,21.75,-176.0,964.9,90.6
