# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
init_time,track_id,sample,valid_time,lead_time,lead_time_hours,lat,lon,minimum_sea_level_pressure_hpa,maximum_sustained_wind_speed_knots,radius_of_maximum_winds_km,radius_34_knot_winds_ne_km,radius_34_knot_winds_se_km,radius_34_knot_winds_sw_km,radius_34_knot_winds_nw_km,radius_50_knot_winds_ne_km,radius_50_knot_winds_se_km,radius_50_knot_winds_sw_km,radius_50_knot_winds_nw_km,radius_64_knot_winds_ne_km,radius_64_knot_winds_se_km,radius_64_knot_winds_sw_km,radius_64_knot_winds_nw_km
2026-09-19,AL992026,0,2026-09-19 00:00:00,0 days 00:00:00,0,33.4,-33.9,1015.0,29.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-19,AL992026,0,2026-09-19 06:00:00,0 days 06:00:00,6,32.16,-33.93,1012.3,20.9,140.16468681694073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-19,AL992026,0,2026-09-19 12:00:00,0 days 12:00:00,12,32.57,-33.55,1009.0,35.7,53.84785184339773,53.84785184339773,21.9965532004216,8.495927949215968,19.984605626049078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-19,AL992026,0,2026-09-19 18:00:00,0 days 18:00:00,18,32.62,-33.45,1008.8,36.3,58.612456439668,58.612456439668,7.856428899947673,0.0,3.773003329268704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-19,AL992026,0,2026-09-20 00:00:00,1 days 00:00:00,24,33.23,-33.14,1009.2,35.1,53.96002148975066,53.96002148975066,8.885888284524185,1.965257247934673,2.1055499099487065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-19,AL992026,0,2026-09-20 06:00:00,1 days 06:00:00,30,33.63,-33.46,1010.2,34.4,71.33863576783885,71.33863576783885,0.0455033127666339,0.0,3.051362364845417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-19,AL992026,0,2026-09-20 12:00:00,1 days 12:00:00,36,33.97,-33.24,1003.0,40.7,54.655520527611856,57.7702689652551,43.24307882128623,23.37485335716498,28.94259342863572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-19,AL992026,0,2026-09-20 18:00:00,1 days 18:00:00,42,34.18,-33.1,1000.1,42.1,39.4487194635189,93.09939839928802,90.86171658915804,66.93334484522455,70.85357871140593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-19,AL992026,0,2026-09-21 00:00:00,2 days 00:00:00,48,34.38,-32.36,987.6,64.9,9.72502045633246,58.146701989385846,66.34699817600838,42.17496633010467,38.93483500471129,15.716001851343512,14.915860779902845,6.22401642892444,8.60432647164658,9.72502045633246,3.161811517745824,1.5074619614524032,2.678145885927501
2026-09-19,AL992026,0,2026-09-21 06:00:00,2 days 06:00:00,54,34.29,-32.15,989.1,63.3,23.066296391980607,91.66464941826568,94.72917135761092,73.98775398680738,78.96278651367346,36.3633300352052,34.51608588587569,25.15531063065212,28.85071722924491,0.0,0.0,0.0,0.0
2026-09-19,AL992026,0,2026-09-21 12:00:00,2 days 12:00:00,60,34.03,-32.19,996.3,45.7,36.95993263332093,67.72681400309875,59.200885375143685,53.85404646107816,63.41984976407889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-19,AL992026,0,2026-09-21 18:00:00,2 days 18:00:00,66,33.82,-32.36,1008.3,34.6,63.87601045612882,109.32017202360856,79.02212278024581,74.10220177088917,89.0541369778357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-19,AL992026,0,2026-09-22 00:00:00,3 days 00:00:00,72,32.86,-32.62,1003.0,42.0,49.97729451608993,49.97729451608993,7.843585906593688,2.8203756553505457,19.48665450333874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-19,AL992026,0,2026-09-22 06:00:00,3 days 06:00:00,78,32.75,-33.39,1008.7,31.6,56.6227671994819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-19,AL992026,0,2026-09-22 12:00:00,3 days 12:00:00,84,31.89,-34.19,1009.2,31.8,68.0852483411146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
