# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
init_time,track_id,sample,valid_time,lead_time,lead_time_hours,lat,lon,minimum_sea_level_pressure_hpa,maximum_sustained_wind_speed_knots
2026-07-16 12:00:00,EP052026,0,2026-07-16 12:00:00,0 days 00:00:00,0,15.25,-117.5,996.5,49.1
2026-07-16 12:00:00,EP052026,0,2026-07-16 18:00:00,0 days 06:00:00,6,15.5,-118.37,994.7,51.8
2026-07-16 12:00:00,EP052026,0,2026-07-17 00:00:00,0 days 12:00:00,12,15.75,-119.25,993.0,54.5
2026-07-16 12:00:00,EP052026,0,2026-07-17 06:00:00,0 days 18:00:00,18,16.25,-120.0,992.6,55.0
2026-07-16 12:00:00,EP052026,0,2026-07-17 12:00:00,1 days 00:00:00,24,16.75,-120.75,992.3,55.4
2026-07-16 12:00:00,EP052026,0,2026-07-17 18:00:00,1 days 06:00:00,30,16.88,-121.5,992.1,55.7
2026-07-16 12:00:00,EP052026,0,2026-07-18 00:00:00,1 days 12:00:00,36,17.0,-122.25,991.9,56.1
2026-07-16 12:00:00,EP052026,0,2026-07-18 06:00:00,1 days 18:00:00,42,17.5,-123.0,991.6,56.5
2026-07-16 12:00:00,EP052026,0,2026-07-18 12:00:00,2 days 00:00:00,48,18.0,-123.75,991.3,56.9
2026-07-16 12:00:00,EP052026,0,2026-07-18 18:00:00,2 days 06:00:00,54,18.88,-124.62,990.0,58.8
2026-07-16 12:00:00,EP052026,0,2026-07-19 00:00:00,2 days 12:00:00,60,19.75,-125.5,988.6,60.7
2026-07-16 12:00:00,EP052026,0,2026-07-19 06:00:00,2 days 18:00:00,66,20.13,-126.0,990.3,58.3
2026-07-16 12:00:00,EP052026,0,2026-07-19 12:00:00,3 days 00:00:00,72,20.5,-126.5,992.0,55.9
2026-07-16 12:00:00,EP052026,0,2026-07-19 18:00:00,3 days 06:00:00,78,21.25,-126.62,994.2,52.6
2026-07-16 12:00:00,EP052026,0,2026-07-20 00:00:00,3 days 12:00:00,84,22.0,-126.75,996.4,49.3
2026-07-16 12:00:00,EP052026,0,2026-07-20 06:00:00,3 days 18:00:00,90,23.5,-127.86,998.0,46.8
2026-07-16 12:00:00,EP052026,0,2026-07-20 12:00:00,4 days 00:00:00,96,25.0,-129.0,999.6,44.4
2026-07-16 12:00:00,EP052026,0,2026-07-20 18:00:00,4 days 06:00:00,102,23.31,-126.54,995.3,50.5
2026-07-16 12:00:00,EP052026,0,2026-07-21 00:00:00,4 days 12:00:00,108,21.57,-124.14,991.0,56.7
